TE	39673_ACC	39673_DLPFC	39673_HC	39673_V1	39813_ACC	39813_DLPFC	39813_HC	39813_V1	39827_ACC	39827_DLPFC	39827_HC	39827_V1	39988_ACC	39988_DLPFC	39988_HC	39988_V1	40212_ACC	40212_DLPFC	40212_HC	40212_V1	40295_ACC	40295_DLPFC	40295_HC	40295_V1	40302_ACC	40302_DLPFC	40302_HC	40302_V1	40318_ACC	40318_DLPFC	40318_HC	40318_V1	40335_ACC	40335_DLPFC	40335_HC	40335_V1	40360_ACC	40360_DLPFC	40360_HC	40360_V1	40390_ACC	40390_DLPFC	40390_HC	40390_V1	40478_ACC	40478_DLPFC	40478_HC	40478_V1	40482_ACC	40482_DLPFC	40482_HC	40482_V1
LTR5	4.76737	46.2102	10.8818	3.92716	3.83563	25.7166	5.03929	6.57438	8.95424	7.99754	5.26114	4.67867	6.24007	39.9053	4.00537	5.25469	3.78545	46.1047	4.38259	6.69261	4.61993	5.09496	5.40595	6.96583	4.41841	7.52015	4.2833	6.78896	6.74403	51.9956	4.2459	4.14115	4.73878	6.43415	5.04829	5.06718	4.51262	35.7418	4.70899	2.88012	7.5982	40.1406	5.37895	5.35874	3.1466	48.2415	3.38524	3.90053	5.78177	60.4854	6.05617	9.11762
LTR50	0.0717947	0	0.136516	0.593948	0.222603	0	0	0.367631	0	0.0918602	0	0.107089	0	0	0	0.346272	0	0	0	0	0	0	0.248114	0	0.0793745	0.471645	0	0.287473	0	0	0	0.0810794	0	0.451326	0	0.349432	0.348732	0	0.0678129	0.105872	0.152533	0	0.249137	0.264644	0	1.2633	0.12612	0.371828	0.133144	1.31959	0	0
LTR50_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR51	0.353795	8.08441	1.17622	1.10023	0.639727	8.42942	0.546211	1.02356	0.80792	1.16003	0.262925	1.18897	0.769038	2.34709	0.559812	0.855827	1.0767	7.72075	0.963296	1.147	1.23082	1.1543	0.306652	0.297592	0.490104	0.443775	0.213541	0.532421	0.401211	13.2023	0.471879	0.600953	0.235058	1.38926	0.419122	0.970988	0.648375	7.88191	0.251674	0.456188	0.187841	6.03135	0.513055	1.30829	0.520799	4.77404	0.545197	0.737269	0.57456	11.6159	0.623371	1.02237
LTR52	0.496529	0	0	0.232011	0.513939	0	0	1.30357	0.303051	0.464939	0	0.249447	0	0	0	0.610826	0	3.88192	0.913982	0.437414	0	0.310254	0.146007	0.843347	0	0.585366	0.201955	0.674109	0	0	0	0.19032	0	0.693351	0	0.409571	0	0	0.481205	0	1.05638	0	0	0	0	0	0.147677	0.533416	0.154185	3.32777	0.387386	0.278918
LTR53	0.741171	7.04668	1.17099	1.02993	1.40302	2.43787	0.766621	2.24559	0.451475	2.18489	2.96446	1.11072	1.79942	6.79494	0.469764	1.80614	1.09467	11.2211	0.16906	2.26004	0.94662	0.785645	0.539362	1.46031	0.550552	1.27928	0.898241	2.24439	1.39383	4.78363	0.52476	0.703274	0.990198	1.03389	1.61389	2.57669	0.91746	4.59153	0.709314	0.635986	1.31191	0	1.87414	1.3799	0.733721	2.30722	0.765447	0.782714	0.45908	2.40356	0.579008	1.85146
LTR53B	0.119191	0	0	0.330981	0	2.33985	0	0.463736	0	0	0.178555	0	0	3.2682	0	0.145072	0	0	0	0	0	0	0.103973	0.201183	0	0.409908	0.14437	0.240398	0	0	0	0	0	0.374078	0	0.292235	0	0	0.22785	0	0	0	0.138969	0	0.141456	0	0	0.376948	0.110706	0	0.139689	0.198261
LTR54_Mim	4.7298	27.0869	7.77403	12.7087	7.26246	24.4322	8.78499	12.4885	15.6821	12.5069	11.9468	8.57088	7.59971	8.65272	11.4663	9.11138	6.46685	28.07	11.3632	13.2386	8.85485	11.075	10.6052	13.8361	8.18477	14.7442	10.4138	13.3177	7.94061	14.6506	8.2572	7.99265	9.47857	18.8528	8.20354	10.3113	7.47332	20.5136	9.44077	5.33065	14.5002	19.586	8.0782	7.13161	6.92735	20.542	9.54634	11.1189	7.52125	39.1179	11.8384	14.4056
LTR55	0.689088	10.8055	0.435617	2.07169	0.118581	6.74296	0.142394	1.04139	1.25905	2.01959	0	1.37555	0.501129	3.14233	0	1.81563	0.25445	10.3434	0	1.49785	0.292715	0.619747	0.600577	0.387572	0.255549	0.78767	0.2781	1.62027	0	0	0.366299	1.04479	0.612859	1.20166	0.818124	0.844168	0.425076	8.47116	0.328963	0.507354	1.21966	6.06329	0	0.711416	0.272303	6.38917	0.304715	1.20874	0.319961	11.1081	0.269306	0.954225
LTR56	2.29314	8.99715	6.37195	10.8398	2.00088	24.6737	2.67107	5.59981	4.95038	6.60491	2.5409	5.35089	1.87797	12.93	2.71961	5.81426	2.03553	3.5593	2.73487	6.03871	3.54217	2.41345	2.88714	8.81184	1.88347	8.51652	5.0221	6.82961	4.47394	15.1426	3.72515	3.4349	3.49156	7.99954	4.00462	6.22416	4.75662	0	5.12654	4.34544	3.57415	16.7278	3.34558	3.24504	2.92495	19.2832	2.17626	8.28481	2.98636	9.13508	4.29435	6.2988
LTR57	0.857046	0	0.649979	3.60929	1.06517	3.4999	0.643885	1.80348	1.56995	0.967341	0.521013	2.84397	1.50615	4.91295	0	2.32321	0.190553	4.03408	0.947961	0	1.33245	0.483203	1.21194	0.582496	0.385467	0.912829	1.04664	1.04813	3.4715	10.3467	0.907596	1.38171	0.69362	1.97541	1.4328	2.1233	0.865391	6.62883	1.33175	0.503125	1.45938	15.7805	1.01178	1.07527	0.618452	9.91511	1.07219	2.21518	0.319601	13.8428	1.40395	3.18366
LTR57_Mim	0.102419	0	0.194358	0.709228	0.211523	3.96224	0	0.264428	0	0.273785	0	1.37832	0.148672	0	0	0.24846	0	0	0.558893	0	0.260116	0.272228	0.356137	0.172576	0.227482	0.173703	0.371498	0.206036	0	0	0	0.232436	0.272775	0	0	0.375674	0.503197	0	0	0.2263	0	0	0.595585	0	0	0	0	0.643694	0.0951257	0	0	1.01814
LTR58	0.174288	1.58997	0.165565	0.722536	0	0	0	0	0	0	0.12948	0.390429	0.126257	0	0	0.526868	0.0964354	0	0.355845	0	0.110203	0.151381	0.151026	0.293163	0.0965562	0.291134	0	0.349635	0	0	0.0930015	0.0986617	0.347324	0.273768	0	0	0	0	0.330507	0.128423	0.185073	0	0.404297	0.214779	0.205181	0	0	0.272281	0	0	0	0.143856
LTR59	0.102631	0	0	1.27942	0.31797	7.94362	0.254078	0.530035	0.18753	0.274445	0.30622	0.460448	0.447	2.77793	0	0.622526	0	4.55882	1.12025	0.267022	0.260697	0.636797	0.267689	1.03773	0.113992	0.905954	0.248202	0.206491	0.696976	0	0.218602	0.608044	0.683438	1.18189	0.6087	0.251002	0.504331	0	0.293079	0.151193	0.435996	10.702	0.11938	0.126865	0.727779	13.1485	0.0905978	0.322572	0.286	1.95709	0.93272	0.340133
LTR5A	2.00331	13.0311	3.80312	5.06744	1.81696	9.92365	1.82862	4.58118	4.14233	2.51541	1.7058	3.59096	1.9468	5.30037	1.5621	3.2527	2.20762	9.75001	1.53673	6.05724	1.33412	1.51196	0.624582	5.43905	2.71699	3.79827	3.13847	6.36411	2.56239	9.1932	2.66805	4.07899	1.69119	3.9578	1.37201	3.11794	2.10352	8.84925	2.28722	1.40616	3.99767	19.1384	3.90895	2.58182	1.84365	14.5867	1.39636	3.08523	0.936906	14.3406	1.4935	2.94256
LTR5B	30.9897	373.011	54.0926	69.7902	32.7165	388.891	31.7358	58.9575	62.5399	67.0399	43.6809	53.6213	44.8968	397.662	36.7542	52.052	33.0544	393.546	42.239	73.8114	42.046	50.9884	38.1307	89.5993	37.2503	89.2712	39.6268	77.5783	70.5903	392.101	45.5772	42.1112	43.891	77.7457	36.4506	60.6875	41.4451	336.983	38.8339	28.5135	59.7799	375.905	41.5672	48.7097	38.5565	380.228	29.3862	43.5902	36.3018	402.644	38.6592	92.6656
LTR5B1_Cja	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR5B_Cja	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR5B_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR5C_Mim	0	3.44488	0	0	0	3.51308	0	0	0	0	0	0	0	0	0	0	0	0	0	0.455467	0	0	0	0	0.193422	0	0	0	0	0	0	0	0	0.360456	0.205441	0.213119	0	0	0	0.126235	1.09852	0	0	0	0	0	0.153731	0.185313	0	3.47506	0	0
LTR5_Cja	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR5_Hs	9.03243	78.2688	13.4073	17.8974	6.92642	62.3033	6.56698	13.8941	18.2637	18.6611	11.2633	14.3549	10.3189	78.5237	7.31176	11.9853	11.3491	48.0373	10.8271	20.1292	10.8137	10.1222	7.4131	21.572	8.16934	14.3775	9.45105	23.0731	17.9465	58.1347	11.074	14.2403	11.7467	18.7873	9.12644	18.1851	8.88839	63.601	9.99187	7.59036	13.6927	54.4933	10.8508	14.0654	11.2809	41.2136	10.1298	11.8732	10.3018	48.394	9.31476	20.0919
LTR5_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR5_RM	135.679	1528.92	223.753	281.779	137.476	1645.48	141.159	227.247	263.883	297.725	197.765	196.483	163.835	1364.4	122.296	193.123	129.416	1445.52	151.888	291.171	148.754	168.533	127.281	325.118	197.298	427.215	175.853	323.232	238.053	1328.48	158.261	174.945	172.023	314.936	142.332	223.285	140.189	1296.11	118.6	83.5197	237.075	1424.65	149.19	188.476	148.346	1445.92	126.25	159.908	147.546	1848.24	173.486	294.868
LTR5_TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR60	0	0	0	0.437066	0.217156	0	0	0.271683	0.192116	0.140959	0.470874	0.943645	0	0	0.266457	0.638071	0.116443	2.34269	0	0.821092	0.133629	0.467251	0.182915	0.708945	0	1.42971	0	1.26981	0.475852	0	0.335805	0.477492	0.280165	0.880511	0.249482	0.643117	0.258575	0	0.400586	0.464639	0.223328	0	0	0.390096	0.248681	0	0.278552	0.771808	0.293033	0	0	0.348655
LTR60B	0	1.35159	0.143005	0.518837	0.155473	1.41293	0	0.0963823	0.412436	0.193543	0.111423	0.224477	0	1.95882	0.190325	0	0	0	0	0.194566	0.189666	0.128523	0	0.379134	0.0832076	0.619931	0	0.753163	0.170919	1.37877	0.321667	0.254987	0.399279	0.236406	0.356124	0.274718	0	0	0	0.110899	0	2.51691	0.261188	0.46243	0.0882897	0	0	0.936102	0	0	0.0884458	0.123839
LTR61	3.81382	36.3943	4.10806	9.42397	3.08709	27.9402	3.70043	8.11927	8.66399	5.79123	7.53598	7.86207	6.7347	41.8793	5.09347	7.3785	2.96793	27.4901	6.32927	11.2649	5.36826	4.11402	4.21238	9.55442	2.17544	13.6458	6.73098	10.7852	8.63299	23.4896	5.26899	4.09469	4.80524	9.17245	3.91279	8.06767	4.55953	31.8856	3.43455	3.49256	8.10107	46.6064	7.55438	5.60689	3.04592	18.8784	4.18597	7.88481	4.3088	37.369	4.71789	9.90789
LTR62	0.568142	2.94145	1.54247	2.57731	0.41934	4.60687	0.500712	1.87477	0.593107	1.2642	0.842826	0.848138	0.234989	10.6634	1.43785	1.7644	0.718392	3.51227	1.21417	2.10184	0.819761	1.18857	0.421494	2.86537	0.359447	3.77078	0.391659	1.78915	0.552788	5.99673	0.693523	1.46875	0.430951	1.53013	0.576585	1.38436	0.296683	8.59035	0.537893	0.538336	1.72423	9.58605	0.564229	1.39864	0.76322	7.23996	0.785286	0.927885	0.677616	9.04921	0.667709	3.21113
LTR64	0.11239	0	0.426357	1.09128	0.696295	4.39155	0.557214	1.01842	0.205354	1.06321	0.672281	0.672925	0.653631	3.06874	0.99686	1.7759	0.248994	2.52354	0.921347	2.63709	1.71754	1.20979	0.783252	1.32731	0	1.53927	0.544148	2.03779	1.01626	4.30816	0.717174	1.14978	1.19908	1.41127	0.53365	0.55052	0.415604	4.1372	0.321724	0.744816	1.19358	0	0.785305	0.974214	0.266312	8.30911	0.19872	1.18178	0.939249	10.8425	0.658981	1.11994
LTR65	0.0887812	0	0	0	0	0	0.109657	0	0.16219	0.465989	0	0.132607	0	0	0	0.214774	0	0	0.12087	0.460555	0	0	0.153912	0.149361	0.196786	0.148517	0	0.356301	0.20135	0	0	0.402162	0.117976	0.185929	0.105177	0	0.325445	0	0	0.0654138	0	0	0.206005	0.10944	0.10456	0	0	0.462581	0.247169	0	0.104283	1.02628
LTR66	11.5827	144.025	19.8935	14.6496	15.6692	182.89	14.9441	15.4528	28.2697	21.0045	18.6024	15.5246	18.1141	193.703	14.6679	11.376	12.7104	136.937	15.5192	23.6182	14.5672	12.522	8.67343	21.3554	17.2871	31.2558	18.9461	18.8686	23.5079	151.168	11.8049	12.5722	15.946	25.9171	12.7844	16.4704	14.2093	101.312	11.1084	6.25016	24.5941	114.075	15.7822	12.5782	13.0886	85.5837	9.51182	10.447	13.3493	127.241	13.8259	22.4797
LTR69	0.104675	5.8466	0	1.59537	0.108098	2.03095	0.129607	0.540893	0	0.280631	0	0.939425	0.152017	2.8371	0.397908	0.635186	0.463704	0	0.142862	0.272459	0.399059	0.557987	0.182087	0.705767	0.2326	0.177875	0.379796	0	0	0	0.222893	0.237671	0.976168	0.767047	0.372554	0.384133	0.128693	0	0	0.462588	0.22234	1.82371	0	0.517778	0.123775	1.92067	0.184866	1.09751	0	0	0	0.520611
LTR6A	1.63232	33.0143	2.48386	5.29999	1.76568	17.2416	2.90943	2.57465	2.23523	5.13346	1.6524	2.6029	3.15457	30.1093	2.24106	3.06425	1.10208	37.1603	2.67713	6.71969	3.08919	4.1476	1.84727	5.86879	2.32337	5.82094	3.00295	4.29916	5.95106	27.5056	3.29289	3.18784	1.88626	5.26908	2.18065	4.05003	1.03221	30.4558	2.51815	1.57954	4.4193	28.1156	2.67725	2.93127	1.54259	28.5602	1.52842	2.00775	1.21279	38.0708	1.41427	4.22105
LTR6B	0.138417	2.23787	0.458493	0.999725	0.640509	4.37972	0.522731	0.580534	1.01086	0.388162	1.00596	0.884063	0.712097	3.06094	0.284138	0.706929	0.248402	0	0.194738	1.36682	0.149363	0.108212	0.469902	0.478057	0.262067	0.61226	0.482243	1.28533	0.302528	2.14819	0	0.589317	0.478843	1.69679	0.316841	1.10861	0.749075	0	0.333449	0.214475	0.280839	8.80411	0.679262	0.497021	0.427307	2.07153	0.33281	0.438126	0.123333	2.42121	0.143607	1.30342
LTR6B_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR6_Cja	0	0	0	0	0	0	0	0	0	0.156164	0	0	0	0	0	0	0	0	0	0.301068	0	0	0	0	0	0.198003	0	0	0	0	0	0	0	0.120751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191802
LTR6_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR6_TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR70	1.39895	11.9989	1.8029	2.9373	2.16987	36.9714	2.22199	3.13509	3.4611	4.17179	2.8403	2.81476	0.76953	13.1576	1.14333	2.21886	1.95634	16.0355	1.50257	4.65193	2.26127	1.46899	1.69603	4.19995	2.35451	4.49328	1.33523	2.54002	4.32047	28.092	3.09464	2.54311	2.0109	4.5756	2.28423	2.24148	1.68003	10.893	1.19537	1.1539	3.49722	12.4683	1.89401	2.01124	2.25024	33.2098	1.65511	1.89663	1.18146	11.6098	1.89171	2.9585
LTR71A	2.61931	25.5242	4.68559	11.161	2.25408	17.5044	1.26862	7.78848	3.45706	3.63039	2.41225	7.42928	2.33408	20.4418	2.40064	6.05608	2.90238	16.8474	1.99879	8.40755	1.4948	3.62436	1.91504	8.86876	2.76502	9.93726	1.41416	8.25494	3.60291	11.4839	2.77461	2.82821	3.12148	6.84815	4.15234	5.91312	5.08119	22.106	1.96005	1.92385	5.25411	29.0051	3.23916	3.98802	2.77896	24.8507	1.938	5.73258	2.1648	20.1721	1.70235	5.11658
LTR71B	2.79582	35.083	3.78924	8.84502	3.91731	80.8568	2.8406	5.53725	6.74825	8.37521	4.6134	4.62752	4.05756	75.3288	4.17275	5.68798	2.76314	37.5474	4.22014	7.00759	5.06686	5.37918	3.55611	6.38979	4.43259	13.1781	3.74094	8.02919	5.65093	51.0192	3.61591	3.05811	4.91668	8.77839	3.55122	7.32016	5.02227	50.6559	4.84213	3.60303	6.57255	55.3091	3.8295	4.93263	2.59414	47.3442	2.11374	4.70114	1.94678	56.9734	2.34337	5.61992
LTR71B_TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR71C_TS	0	0	0	0.186526	0.138372	0	0	0	0	0.183827	0	0	0	0	0	0	0	0	0	0	0	0.122717	0	0	0	0	0.323609	0	0	2.62212	0	0	0	0.28031	0	0	0	0	0	0.0985015	0	0	0	0.166691	0	0	0.237596	0.215035	0	0	0.156866	0
LTR71_TS	0	0	0	1.44229	0	0	0.483069	0.168567	0	0	0	0.388729	0	0	0	0.632538	0	0	0.355115	0	0.165838	0.355188	0	0.219015	0.289066	0.224745	0.0015605	0.785784	0.292274	2.52429	0.137547	0.295474	0	0	0	0	0	0	0	0	0.550418	2.3126	0.151421	0.16108	0	0	0.344479	0.204	0	0	5.1863e-08	0
LTR72	0.741171	18.7911	2.10779	4.1197	1.78566	19.5029	1.37992	2.40598	3.83754	3.02524	1.11167	2.22143	1.97936	23.7823	0.78294	1.20409	0.68417	11.2211	1.01436	2.5829	0.94662	2.13247	1.72596	3.33786	1.65166	2.98498	1.19766	3.2419	1.67259	14.3509	1.3119	1.96917	1.15523	3.87708	0.880306	2.12198	1.22328	18.3661	2.00972	1.72625	1.83668	13.1378	1.29748	3.98637	2.93488	16.1505	1.85894	1.82633	0.91816	16.8249	0.72376	2.26289
LTR72B	2.85879	19.9311	4.18784	5.60443	1.07357	15.4301	2.4221	3.54999	2.37526	4.08644	3.12421	1.94906	3.5972	10.7977	2.9665	3.17161	2.30383	20.796	3.38304	3.7408	2.32834	3.08826	2.38681	5.49065	3.18864	5.86099	1.73398	5.25328	4.98207	17.7258	2.75836	3.70379	2.43342	5.43737	4.01579	2.87308	4.3547	26.7558	2.36645	1.52903	3.31158	16.2363	4.09983	1.45379	3.40135	19.5135	2.30285	2.75201	1.81154	27.974	6.85015	3.25178
LTR73	0.542599	2.02818	0	1.80533	0.112061	0	0	1.54369	0.198287	0.87636	0.32429	0.811899	0	0	0.274971	0.922631	0.360592	0	0.592758	1.13077	0.690254	0.871748	0.283383	1.09802	0	0.555355	0.131296	1.31089	0.245457	4.14248	0.461907	1.10949	0.43393	1.81742	0.772692	0.929661	0.133587	0	0.620683	0.31968	0	0	0.378999	0.805688	0.513782	2.00057	0.19177	1.93708	0.100751	2.08477	0.127295	0.540208
LTR75	0	0	0	0.154036	0	0	0	0.143728	0	0	0	0	0.161456	0	0	0.269936	0	0	0	0	0.141395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136851	0	0	0	0	0	0	0	0	0	0	0.233467	0	0	0	0
LTR75B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0953566	0	0	0	0	0	0	0	0	0	0	0	0.117662	0.332018
LTR76	2.54595	52.9094	5.00367	8.25034	4.17273	21.7385	2.06	6.09466	6.57576	7.59606	5.60994	6.03142	4.19786	44.2332	3.66721	4.56531	2.42884	36.366	4.30224	8.19595	5.33	4.80866	3.42376	11.519	2.04294	7.33656	3.92087	8.98292	7.16882	26.1834	4.49681	3.67796	3.616	8.3658	3.63991	7.38817	4.18213	25.0067	4.16271	2.91092	7.83078	38.8778	4.48082	4.86904	4.3415	44.1825	3.63305	5.12154	2.5255	36.2178	3.81576	4.92816
LTR77	0.486905	0	0.369614	0.538965	0	0	0	0.125507	0.355761	0.387744	0.290097	0	0.423833	0	0	0.235951	0	2.14978	0.265452	0.253008	0.493827	0.171473	0.422744	0.327963	0.324106	0.821457	1.29426	0.587056	0.661582	0	0.41507	0.552145	0	1.01931	0	0.118945	0.119358	0	0	0.0717253	0.620345	3.36087	0.113128	0	0.344789	0	0.171726	0.508981	0.271206	0	0	0.966698
LTR77-int_TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00883828	0	0	0	0
LTR77a-int_TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR77a_TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR77B	0.587263	3.04859	0.956544	1.73821	0.780228	1.59246	0.310671	0.9697	0.306546	1.42143	0.373654	1.3778	0.850552	6.6407	0.424717	1.01382	0.278501	7.27638	1.36972	1.30434	0.742006	0.362728	1.01717	1.12874	0.371725	0.977265	0.506196	1.51389	1.90403	0	0.179156	1.13921	0.66848	1.40584	0.993567	1.02262	0.613985	2.96947	1.19224	0.37095	1.42587	5.68388	0.680775	0.929909	0.0986869	6.01225	0.664434	1.30929	0.778393	3.13031	0.690078	1.38394
LTR77b_TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR77c_TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR77d_TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR77_TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR78B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR7A	39.7753	883.502	69.5298	131.912	36.8569	555.276	34.8649	87.6468	72.1494	101.029	58.884	77.4614	39.3884	978.618	40.7805	82.6914	33.4365	768.805	43.7415	108.176	46.0284	91.9885	41.2297	128.236	37.0147	165.049	45.3347	111.005	69.4882	761.282	44.1477	63.7631	49.0084	104.665	47.3907	101.51	53.7705	758.749	42.7943	39.8473	75.2517	1000.16	49.3743	89.5735	54.3891	739.958	40.9812	80.9383	33.6988	809.276	34.7948	108.828
LTR7A2_OG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR7A_OG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR7B	111.027	3566.79	223.59	121.21	123.966	5069.45	113.67	130.204	295.268	405.474	162.334	120.524	205.55	5072.95	102.295	113.087	155.541	6181.93	95.9253	217.81	183.117	293.105	122.759	142.21	171.132	715.911	114.541	172.125	315.675	6103.93	132.936	104.336	188.703	203.285	104.9	165.058	195.787	4384.39	105.132	60.2741	285.942	5675.87	102.592	144.16	183.8	5252.06	93.8833	82.0632	154.406	4567.52	96.1371	111.266
LTR7B_Cja	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR7B_OG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR7C	2.62374	70.1407	5.19412	4.84263	4.07379	87.8099	3.25165	2.26948	6.3669	9.47089	6.6767	3.62311	3.84737	107.948	5.14364	4.18864	2.93544	94.8284	4.02619	8.14899	6.28956	5.66103	3.17779	5.34669	2.92387	12.3232	5.10439	8.22538	6.51266	78.1193	4.17007	3.66058	2.49297	6.368	3.74573	6.47287	3.87802	59.4186	2.23956	1.84765	5.54058	113.084	3.80146	6.09294	2.18822	75.5757	3.29871	4.42933	2.67167	61.1531	2.95816	5.63474
LTR7C_OG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR7D_OG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR7Y	19.8484	626.364	44.2981	50.3755	21.8829	594.729	16.0496	39.1373	40.5444	76.5058	26.8426	35.6633	23.8488	728.309	23.7289	39.0066	23.9151	593.823	21.919	55.557	28.3666	57.8009	24.9212	50.7628	18.6527	76.2247	21.6216	56.0009	33.8883	615.752	24.62	27.8544	25.254	44.4829	20.1447	44.8138	29.285	442.803	24.2716	18.6745	40.7947	528.582	25.7081	40.4578	25.6965	694.043	21.6309	30.1913	22.9305	597.332	23.1656	60.0557
LTR7_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
