TE	39673_ACC	39673_DLPFC	39673_HC	39673_V1	39813_ACC	39813_DLPFC	39813_HC	39813_V1	39827_ACC	39827_DLPFC	39827_HC	39827_V1	39988_ACC	39988_DLPFC	39988_HC	39988_V1	40212_ACC	40212_DLPFC	40212_HC	40212_V1	40295_ACC	40295_DLPFC	40295_HC	40295_V1	40302_ACC	40302_DLPFC	40302_HC	40302_V1	40318_ACC	40318_DLPFC	40318_HC	40318_V1	40335_ACC	40335_DLPFC	40335_HC	40335_V1	40360_ACC	40360_DLPFC	40360_HC	40360_V1	40390_ACC	40390_DLPFC	40390_HC	40390_V1	40478_ACC	40478_DLPFC	40478_HC	40478_V1	40482_ACC	40482_DLPFC	40482_HC	40482_V1
LTR34_Mim	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607	607
LTR35	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652	652
LTR35A	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547
LTR35B	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605
LTR36	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612	612
LTR37A	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426
LTR37B	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468	468
LTR38	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556
LTR38A1	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544
LTR38B	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610
LTR38C	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711	711
LTR39	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794	794
LTR39_Mim	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782
LTR3A	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484
LTR3B	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500
LTR3D_Cja	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492
LTR3_Cja	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418
LTR3_Mim	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327	327
LTR4	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596
LTR40A	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519
LTR40B	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462
LTR40C	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465
LTR41	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719
LTR41B	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892	892
LTR41C	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701	701
LTR41_Mim	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451	451
LTR42	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495
LTR43	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602
LTR43B	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572
LTR43_I	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798	4798
LTR44	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519
LTR45	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525	525
LTR45B	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489
LTR45C	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539	539
LTR46	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461
LTR46_Mim	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825	825
LTR47A	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452
LTR47A2	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432
LTR47B	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443
LTR47B2	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436
LTR48	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787	787
LTR48B	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676
LTR49	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595
LTR4_Cja	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913	913
LTR4_Mim	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398
LTR4_TS	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351	351
LTR5	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969	969
LTR50	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795	795
LTR50_Mim	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439
LTR51	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671
LTR52	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421	421
LTR53	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519
LTR53B	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533	533
LTR54_Mim	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444
LTR55	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548
LTR56	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445
LTR57	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411	411
LTR57_Mim	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598	598
LTR58	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679	679
LTR59	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597	597
LTR5A	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033	1033
LTR5B	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002	1002
LTR5B1_Cja	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522
LTR5B_Cja	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465
LTR5B_Mim	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370
LTR5C_Mim	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410
LTR5_Cja	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836	836
LTR5_Hs	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968	968
LTR5_Mim	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410
LTR5_RM	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717	717
LTR5_TS	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379	379
LTR60	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586
LTR60B	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765
LTR61	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595
LTR62	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719	719
LTR64	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557
LTR65	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669	669
LTR66	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610
LTR69	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588	588
LTR6A	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564
LTR6B	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558	558
LTR6B_Mim	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384	384
LTR6_Cja	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546	546
LTR6_Mim	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576
LTR6_TS	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386	386
LTR70	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286	1286
LTR71A	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461
LTR71B	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610	610
LTR71B_TS	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447
LTR71C_TS	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489	489
LTR71_TS	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501
LTR72	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519
LTR72B	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500
LTR73	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572	572
LTR75	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562
LTR75B	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608
LTR76	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675	675
LTR77	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622
LTR77-int_TS	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551	5551
LTR77a-int_TS	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
LTR77a_TS	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629	629
LTR77B	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700
LTR77b_TS	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921	921
LTR77c_TS	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940	940
LTR77d_TS	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813	813
LTR77_TS	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761
LTR78B	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296	1296
LTR7A	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450
LTR7A2_OG	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269	269
LTR7A_OG	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304
LTR7B	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464
LTR7B_Cja	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329
LTR7B_OG	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331	331
LTR7C	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471
LTR7C_OG	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396	396
LTR7D_OG	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306
LTR7Y	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472
LTR7_Mim	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549	549
LTR7_TS	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420	420
