TE	39673_ACC	39673_DLPFC	39673_HC	39673_V1	39813_ACC	39813_DLPFC	39813_HC	39813_V1	39827_ACC	39827_DLPFC	39827_HC	39827_V1	39988_ACC	39988_DLPFC	39988_HC	39988_V1	40212_ACC	40212_DLPFC	40212_HC	40212_V1	40295_ACC	40295_DLPFC	40295_HC	40295_V1	40302_ACC	40302_DLPFC	40302_HC	40302_V1	40318_ACC	40318_DLPFC	40318_HC	40318_V1	40335_ACC	40335_DLPFC	40335_HC	40335_V1	40360_ACC	40360_DLPFC	40360_HC	40360_V1	40390_ACC	40390_DLPFC	40390_HC	40390_V1	40478_ACC	40478_DLPFC	40478_HC	40478_V1	40482_ACC	40482_DLPFC	40482_HC	40482_V1
LTR21_Cja	234.352	185.21	236.05	226.611	233.844	192.636	227.471	222.456	233.37	186.482	222.486	229.228	227.877	183.885	232.09	224.818	232.39	188.361	226.536	223.988	221.791	186.816	224.855	228.747	226.746	195.39	228.404	226.591	239.788	189.112	239.901	225.615	227.767	234.817	230.837	226.775	217.177	183.445	222.355	236.243	233.661	187.754	225.397	225.238	222.891	188.867	226.586	217.325	232.237	190.677	237.014	222.834
LTR21_Mim	287.461	233.971	289.707	280.102	287.495	240.198	280.56	275.287	287.166	234.567	275.547	282.729	281.01	231.641	285.088	277.976	285.809	236.681	280.276	277.299	274.701	233.751	277.742	281.965	280.128	243.819	281.782	279.231	293.46	237.259	293.476	279.274	280.152	288.464	283.779	279.645	270.521	230.873	275.433	289.473	287.289	235.203	278.768	278.33	276.067	235.632	280.121	270.229	285.34	238.411	290.645	276.373
LTR21_OG	681.123	617.873	684.142	674.802	682.122	620.928	675.089	669.087	681.596	611.64	669.515	676.907	674.152	606.074	679.451	672.15	680.128	617.063	675.057	671.788	668.361	611.998	672.123	675.731	674.221	623.608	675.942	673.069	688.178	618.395	688.341	673.85	674.576	683.124	678.148	673.956	664.755	608.496	669.79	682.947	681.702	615.375	673.145	672.342	669.891	613.169	674.348	664.39	679.294	619.155	685.137	671.033
LTR21_TS	403.411	345.778	406.384	396.884	404.458	350.106	397.27	391.143	403.84	340.897	391.721	399.267	396.556	337.945	401.702	394.364	402.264	345.258	397.086	393.975	390.883	340.509	394.257	398.215	396.55	352.12	398.383	395.694	410.451	346.889	410.462	396.071	396.959	405.224	400.187	396.182	386.872	337.619	391.996	405.438	403.895	342.987	395.515	394.726	392.034	343.099	396.478	386.606	401.654	347.05	407.215	393.039
LTR22	434.402	375.787	437.384	427.881	435.458	379.361	428.231	422.131	434.84	369.58	422.657	430.254	427.555	367.144	432.616	425.356	433.251	375.05	428.078	424.974	421.85	370.357	425.251	429.148	427.457	381.667	429.357	426.689	441.299	376.011	441.462	427.067	427.956	436.152	431.187	427.182	417.833	367.041	422.991	436.124	434.895	372.458	426.379	425.721	423.033	372.022	427.366	417.597	432.653	376.569	438.215	424.038
LTR22A	317.88	262.689	320.465	310.968	318.475	269.071	311.449	305.684	317.981	262.046	306.376	313.505	311.765	259.63	315.874	308.548	316.708	264.681	311.117	308.101	305.494	261.694	308.381	312.596	310.809	271.808	312.777	309.951	324.46	265.863	324.467	310.199	311.04	319.293	314.762	310.419	301.316	258.272	306.283	319.892	318.182	262.314	309.709	309.128	306.626	263.5	310.914	300.935	315.931	266.717	321.464	307.142
LTR22B	405.411	347.774	408.384	398.884	406.458	351.828	399.27	393.143	405.84	342.765	393.721	401.267	398.556	339.774	403.696	396.364	404.264	347.185	399.086	395.975	392.882	342.435	396.257	400.215	398.546	353.953	400.382	397.694	412.451	348.803	412.462	398.071	398.959	407.224	402.187	398.182	388.872	339.532	393.994	407.241	405.895	344.925	397.515	396.726	394.034	345.045	398.393	388.605	403.653	348.954	409.215	395.039
LTR22B1	389.446	332.134	392.384	382.888	390.458	336.543	383.274	377.146	389.84	328.537	377.747	385.281	382.556	325.255	387.703	380.364	388.453	331.947	383.109	379.975	376.999	327.119	380.257	384.305	382.552	338.797	384.391	381.7	396.451	333.183	396.466	382.078	382.959	391.224	386.268	382.182	372.903	324.8	378.006	391.457	389.923	330.171	381.515	380.728	378.034	330.301	382.591	372.607	387.683	333.918	393.246	379.039
LTR22B2	463.216	403.922	466.383	456.88	464.452	407.46	457.231	451.124	463.84	397.226	451.638	459.246	456.48	393.458	461.459	454.35	462.251	403.261	457.077	453.972	450.836	398.343	454.225	458.139	456.457	409.735	458.262	455.523	470.299	403.562	470.462	456.067	456.923	465.152	460.187	456.114	446.758	394.7	451.965	465.123	463.895	400.098	455.266	454.667	451.909	400.188	456.366	446.597	461.298	405.196	467.174	453.038
LTR22B_Cja	316.042	260.806	318.465	308.985	316.475	267.114	309.452	303.713	315.981	260.208	304.376	311.528	309.78	257.947	313.875	306.572	314.708	262.789	309.125	306.102	303.499	259.864	306.382	310.639	308.819	270.062	310.777	307.951	322.46	264.034	322.467	308.199	309.042	317.293	312.765	308.485	299.333	256.416	304.284	318.019	316.223	260.395	307.709	307.13	304.843	261.758	308.914	298.937	313.931	264.931	319.464	305.144
LTR22B_OG	354.614	298.287	357.385	347.918	355.466	303.899	348.367	342.287	354.843	296.243	342.82	350.287	348.155	293.092	352.726	345.372	353.623	298.786	348.109	345.099	342.294	294.833	345.324	349.422	347.649	305.606	349.477	346.765	361.451	299.727	361.467	347.195	347.993	356.291	351.36	347.27	338.057	292.714	343.244	356.658	355.082	296.98	346.664	345.744	343.284	297.778	347.745	337.637	352.856	301.251	358.418	344.051
LTR22B_TS	509.204	448.614	512.142	502.826	510.377	452.132	503.231	497.123	509.839	441.996	497.591	505.108	502.336	438.063	507.455	500.299	508.251	447.991	503.069	499.933	496.702	442.891	500.225	504.038	502.457	454.266	504.21	501.512	516.299	448.672	516.39	501.871	502.918	511.139	506.186	502.089	492.758	439.351	497.965	511.065	509.889	445.257	501.179	500.582	497.9	444.287	502.366	492.557	507.298	449.548	513.174	499.033
LTR22C	372.597	315.656	375.385	365.888	373.466	320.093	366.366	360.265	372.841	312.971	360.787	368.281	365.936	309.91	370.725	363.364	371.453	315.736	366.109	362.975	359.999	311.067	363.259	367.401	365.561	322.497	367.448	364.747	379.451	316.78	379.466	365.195	365.959	374.291	369.354	365.27	355.903	309.423	361.042	374.561	373.073	313.923	364.515	363.728	361.16	314.566	365.661	355.631	370.77	317.794	376.246	362.046
LTR22C0	365.607	308.671	368.385	358.89	366.466	313.822	359.366	353.265	365.841	306.559	353.8	361.287	358.94	303.294	363.726	356.366	364.457	309.1	359.109	356.099	352.999	304.756	356.259	360.422	358.637	316.102	360.448	357.747	372.451	310.281	372.467	358.195	358.96	367.291	362.354	358.27	348.903	302.613	354.12	367.561	366.082	307.276	357.566	356.728	354.281	307.782	358.682	348.637	363.771	311.417	369.256	355.05
LTR22C2	359.613	303.089	362.385	352.917	360.466	308.681	353.366	347.267	359.841	300.92	347.804	355.287	353.008	297.661	357.726	350.372	358.554	303.259	353.109	350.099	347.034	299.29	350.279	354.422	352.637	310.403	354.45	351.748	366.451	304.615	366.467	352.195	352.963	361.291	356.354	352.27	342.994	297.169	348.153	361.591	360.082	301.655	351.628	350.744	348.282	302.365	352.735	342.637	357.774	305.725	363.418	349.051
LTR22E	370.604	313.66	373.385	363.888	371.466	318.136	364.366	358.265	370.841	311.263	358.799	366.281	363.938	308.014	368.726	361.365	369.453	313.855	364.109	360.975	357.999	309.3	361.259	365.402	363.561	320.571	365.448	362.747	377.451	314.796	377.466	363.195	363.959	372.291	367.354	363.27	353.903	307.555	359.048	372.561	371.082	311.978	362.515	361.728	359.198	312.634	363.661	353.632	368.77	315.896	374.246	360.046
LTR22_Cja	430.406	371.82	433.384	423.881	431.458	375.691	424.237	418.134	430.84	365.92	418.677	426.254	423.555	363.278	428.616	421.362	429.251	371.252	424.078	420.974	417.85	366.483	421.251	425.148	423.457	377.714	425.357	422.691	437.3	372.019	437.462	423.067	423.956	432.152	427.187	423.182	413.839	363.195	418.991	432.124	430.895	368.705	422.423	421.721	419.033	368.45	423.366	413.597	428.653	372.578	434.215	420.038
LTR22_OG	203.336	157.329	204.548	195.323	202.349	164.315	196.9	191.515	201.736	159.173	191.353	197.806	197.002	156.559	201.124	193.639	201.256	161.11	195.034	192.737	190.534	159.951	193.809	198.007	195.699	167.947	196.986	195.31	208.068	161.319	208.476	194.332	196.712	203.269	199.651	195.539	186.324	156.87	191.448	205.06	202.024	159.891	193.78	194.168	191.943	161.099	195.504	186.526	201.07	163.766	205.806	191.55
LTR22_TS	749.123	685.755	752.14	742.793	750.113	688.636	743.089	736.95	749.588	678.754	737.276	744.676	742.152	673.689	747.394	740.021	747.981	684.051	743.057	739.756	736.361	679.921	739.978	743.646	742.221	691.059	743.922	740.868	756.178	685.817	756.063	741.731	742.459	751.119	746.136	741.949	732.751	675.975	737.772	750.925	749.702	683.118	741.018	740.232	737.871	680.788	742.192	732.321	747.136	686.663	753.136	738.705
LTR23	301.204	247.373	303.707	294.051	301.478	253.248	294.454	289.041	301.049	246.933	289.45	296.705	294.793	244.681	299.01	291.669	299.713	249.331	294.268	291.195	288.639	246.413	291.479	295.864	293.984	256.231	295.78	293.048	307.46	250.47	307.475	293.214	294.128	302.417	297.767	293.558	284.373	243.239	289.402	303.191	301.226	246.893	292.764	292.236	290.056	248.447	294.012	283.967	299.261	250.937	304.549	290.174
LTR23_OG	504.204	443.618	507.142	497.827	505.452	447.15	498.231	492.123	504.839	437.091	492.591	500.108	497.336	433.414	502.455	495.299	503.251	443.044	498.069	494.933	491.711	437.935	495.225	499.038	497.457	449.656	499.21	496.512	511.299	443.778	511.39	496.871	497.918	506.141	501.186	497.089	487.758	434.4	492.965	506.066	504.889	440.288	496.205	495.588	492.9	439.369	497.366	487.557	502.298	444.603	508.174	494.033
LTR24	353.614	297.3	356.385	346.918	354.466	302.917	347.367	341.302	353.855	295.328	341.82	349.287	347.155	292.24	351.729	344.372	352.624	297.934	347.109	344.099	341.296	293.951	344.324	348.422	346.657	304.62	348.477	345.765	360.451	298.745	360.467	346.196	346.998	355.291	350.362	346.27	337.086	291.786	342.246	355.663	354.082	296.073	345.664	344.745	342.284	296.856	346.746	336.638	351.886	300.287	357.418	343.052
LTR24B	439.402	380.742	442.384	432.881	440.458	383.835	433.231	427.13	439.84	374.419	427.657	435.254	432.555	371.694	437.46	430.356	438.251	379.958	433.077	429.974	426.846	375.209	430.251	434.148	432.457	386.553	434.349	431.674	446.299	380.927	446.462	432.067	432.954	441.152	436.187	432.182	422.83	371.744	427.977	441.124	439.895	377.038	431.364	430.67	428.033	376.76	432.366	422.597	437.653	381.495	443.215	429.038
LTR24C	498.204	437.677	501.142	491.839	499.452	441.583	492.231	486.123	498.839	431.407	486.591	494.108	491.336	428.074	496.455	489.323	497.251	437.147	492.069	488.933	485.836	432.173	489.225	493.047	491.457	443.887	493.23	490.512	505.299	437.835	505.39	490.871	491.919	500.141	495.187	491.089	481.758	428.736	486.965	500.066	498.889	434.309	490.262	489.588	486.9	433.801	491.366	481.557	496.298	438.62	502.174	488.033
LTR24_OG	417.411	359.385	420.384	410.884	418.458	362.985	411.24	405.143	417.84	353.601	405.721	413.254	410.555	350.809	415.616	408.364	416.253	358.75	411.078	407.975	404.85	353.88	408.251	412.148	410.509	365.362	412.357	409.692	424.442	359.682	424.462	410.067	410.958	419.224	414.187	410.182	400.872	351.078	405.991	419.141	417.895	356.284	409.515	408.722	406.033	356.272	410.384	400.605	415.653	360.008	421.215	407.038
LTR24_TS	344.614	288.402	347.385	337.922	345.467	294.758	338.405	332.447	344.976	286.92	332.878	340.288	338.24	283.727	342.771	335.381	343.635	289.297	338.109	335.099	332.297	286.263	335.351	339.463	337.664	296.089	339.477	336.794	351.454	290.467	351.467	337.199	338.004	346.291	341.547	337.271	328.114	283.401	333.277	346.738	345.085	287.483	336.664	335.9	333.438	288.734	337.746	327.655	342.898	291.65	348.422	334.053
LTR25	657.123	594.337	660.142	650.802	658.153	597.336	651.144	645.087	657.617	588.135	645.515	652.912	650.152	582.563	655.451	648.15	656.25	593.61	651.061	647.788	644.362	588.226	648.126	651.731	650.221	599.761	652.003	649.094	664.18	594.877	664.365	649.854	650.576	659.128	654.149	649.956	640.755	584.931	645.79	658.947	657.702	591.622	649.146	648.561	645.891	589.731	650.349	640.39	655.297	595.506	661.138	647.033
LTR25-int	7050.35	6984.71	7053.42	7044.27	7051.56	6988.58	7044.68	7038.43	7050.59	6978.71	7038.71	7046.41	7043.63	6973.84	7049.11	7041.69	7049.25	6983.15	7044.57	7040.98	7037.86	6979.29	7041.54	7045.31	7043.59	6989.78	7044.58	7042.43	7057.89	6986.06	7057.73	7043.28	7043.62	7052.34	7047.21	7043.65	7034.31	6976.52	7039.46	7052.47	7051.19	6981.5	7042.26	7041.61	7039.6	6980.48	7043.56	7033.68	7048.4	6986.8	7054.65	7040.28
LTR25_OG	267.829	215.355	269.755	260.194	267.518	222.206	260.886	255.639	267.236	216.543	255.801	262.916	261.399	213.693	265.589	258.122	265.946	218.872	260.302	257.429	254.934	216.372	257.801	262.313	260.357	225.789	261.972	259.589	273.46	219.111	273.482	259.367	260.545	268.536	263.985	259.936	250.641	213.074	255.613	269.771	267.393	217.089	258.865	258.474	256.279	219.061	260.241	250.58	265.479	220.449	270.883	256.533
LTR25_TS	249.967	199.366	251.836	242.408	249.566	206.508	243.129	238.085	249.319	200.825	237.985	245.13	243.579	197.816	247.841	240.452	248.201	202.751	242.44	239.854	237.204	200.362	240.541	244.524	242.491	209.56	244.062	241.796	255.713	203.156	255.709	241.517	243.183	250.656	246.482	242.405	232.855	197.081	237.859	252.032	249.474	201.479	241.033	240.846	238.529	203.181	242.454	232.99	247.713	204.412	252.904	238.666
LTR26	466.204	406.921	469.383	459.88	467.452	410.351	460.231	454.124	466.84	400.142	454.593	462.137	459.337	396.325	464.459	457.346	465.251	406.238	460.077	456.972	453.836	401.184	457.225	461.139	459.457	412.502	461.258	458.515	473.299	406.519	473.462	459.067	459.922	468.152	463.187	459.113	449.758	397.597	454.965	468.121	466.895	403.04	458.266	457.667	454.901	403.082	459.366	449.576	464.298	408.108	470.174	456.038
LTR26B	394.421	337	397.384	387.888	395.458	341.419	388.27	382.144	394.84	333.145	382.721	390.28	387.556	330.115	392.702	385.364	393.453	336.835	388.109	384.975	381.999	331.909	385.257	389.288	387.552	343.638	389.386	386.697	401.451	338.084	401.466	387.071	387.959	396.224	391.226	387.182	377.903	329.165	382.997	396.457	394.923	335.011	386.515	385.726	383.034	334.565	387.591	377.607	392.674	338.733	398.246	384.039
LTR26E	485.204	425.375	488.383	478.864	486.452	428.942	479.231	473.123	485.84	418.716	473.591	481.108	478.336	415.118	483.458	476.334	484.251	424.445	479.069	475.952	472.836	419.5	476.225	480.047	478.457	431.16	480.23	477.512	492.299	424.839	492.39	477.871	478.919	487.149	482.187	478.091	468.758	415.831	473.965	487.066	485.895	421.555	477.262	476.617	473.9	421.33	478.366	468.557	483.298	425.641	489.174	475.038
LTR27	499.204	438.637	502.142	492.829	500.452	442.514	493.231	487.123	499.839	432.363	487.591	495.108	492.336	429.026	497.455	490.31	498.251	438.125	493.069	489.933	486.836	433.161	490.225	494.047	492.457	444.883	494.23	491.512	506.299	438.832	506.39	491.871	492.919	501.141	496.187	492.089	482.758	429.629	487.965	501.066	499.889	435.309	491.262	490.588	487.9	434.726	492.366	482.557	497.298	439.614	503.174	489.033
LTR2752	1125.35	1059.71	1128.42	1119.27	1126.56	1063.58	1119.68	1113.43	1125.59	1053.71	1113.71	1121.41	1118.63	1048.84	1124.11	1116.69	1124.25	1058.15	1119.57	1115.98	1112.86	1054.29	1116.54	1120.31	1118.59	1064.78	1119.58	1117.43	1132.89	1061.06	1132.73	1118.28	1118.62	1127.34	1122.21	1118.65	1109.31	1051.52	1114.46	1127.47	1126.19	1056.5	1117.26	1116.61	1114.6	1055.48	1118.56	1108.68	1123.4	1061.8	1129.65	1115.28
LTR27B	457.396	397.954	460.383	450.88	458.457	401.588	451.231	445.124	457.84	391.512	445.657	453.254	450.544	387.596	455.46	448.352	456.251	397.313	451.077	447.972	444.838	392.451	448.251	452.145	450.457	403.948	452.309	449.523	464.299	397.915	464.462	450.067	450.923	459.152	454.187	450.115	440.758	389.037	445.965	459.123	457.895	394.251	449.266	448.667	446.033	394.249	450.366	440.597	455.298	399.231	461.174	447.038
LTR27C	630.123	567.4	633.142	623.802	631.176	570.642	624.144	618.092	630.617	561.236	618.515	625.912	623.152	555.814	628.451	621.294	629.25	567.449	624.061	620.915	617.555	561.558	621.162	624.768	623.221	573.321	625.003	622.329	637.188	568.341	637.366	622.857	623.577	632.13	627.151	622.956	613.755	558.513	618.792	632.005	630.711	564.766	622.147	621.561	618.891	562.759	623.349	613.438	628.298	568.95	634.138	620.033
LTR27D	478.204	418.604	481.383	471.868	479.452	422.136	472.231	466.123	478.84	412.023	466.591	474.108	471.336	408.141	476.458	469.338	477.251	417.725	472.072	468.972	465.836	412.615	469.225	473.053	471.457	424.191	473.23	470.512	485.299	418.066	485.43	470.91	471.919	480.149	475.187	471.106	461.758	409.041	466.965	480.066	478.895	414.795	470.262	469.664	466.901	414.545	471.366	461.557	476.298	418.965	482.174	468.038
LTR27D1_TS	611.123	548.45	614.142	604.802	612.176	551.649	605.149	599.092	611.839	542.399	599.519	606.912	604.16	537.076	609.451	602.294	610.25	548.551	605.061	601.915	598.555	542.989	602.162	605.918	604.221	554.586	606.073	603.492	618.188	549.409	618.366	603.865	604.794	613.13	608.151	604.086	594.755	539.54	599.792	613.049	611.711	545.99	603.147	602.561	599.892	544.023	604.349	594.443	609.298	550.098	615.138	601.033
LTR27D_TS	408.411	350.755	411.384	401.884	409.458	354.659	402.27	396.143	408.84	345.6	396.721	404.267	401.556	342.656	406.622	399.364	407.264	350.099	402.086	398.975	395.872	345.331	399.257	403.215	401.544	356.765	403.359	400.694	415.451	351.663	415.462	401.071	401.959	410.224	405.187	401.182	391.872	342.486	396.992	410.143	408.895	347.683	400.515	399.726	397.034	347.538	401.384	391.605	406.653	351.708	412.215	398.039
LTR27E	939.353	873.706	942.424	933.267	940.563	877.582	933.682	927.434	939.59	867.708	927.711	935.409	932.626	862.839	938.105	930.685	938.252	872.151	933.571	929.982	926.863	868.286	930.536	934.309	932.593	878.776	933.577	931.426	946.894	875.056	946.735	932.279	932.624	941.339	936.208	932.648	923.305	865.521	928.455	941.467	940.186	870.497	931.262	930.61	928.596	869.477	932.559	922.681	937.399	875.798	943.655	929.278
LTR28	882.353	816.706	885.424	876.267	883.563	820.582	876.682	870.434	882.59	810.708	870.711	878.409	875.626	805.839	881.105	873.685	881.252	815.151	876.571	872.982	869.863	811.286	873.536	877.309	875.593	821.776	876.577	874.426	889.894	818.056	889.735	875.279	875.624	884.339	879.208	875.648	866.305	808.521	871.455	884.467	883.186	813.497	874.262	873.61	871.596	812.477	875.559	865.681	880.399	818.798	886.655	872.278
LTR28B	836.767	772.97	839.987	830.718	838.054	776.546	831.03	824.918	837.313	766.616	825.24	832.623	830.129	760.863	835.394	827.989	835.937	771.84	830.972	827.627	824.349	767.777	827.898	831.623	830.221	778.444	831.428	828.79	844.175	773.757	844.05	829.642	830.334	838.885	834.132	829.818	820.695	763.956	825.772	838.68	837.661	769.936	828.733	828.122	825.694	768.755	830.091	820.17	835.135	774.187	840.897	826.62
LTR28C	991.353	925.706	994.424	985.267	992.563	929.582	985.682	979.434	991.59	919.708	979.711	987.409	984.626	914.839	990.105	982.685	990.252	924.151	985.571	981.982	978.863	920.286	982.536	986.309	984.593	930.776	985.577	983.426	998.894	927.056	998.735	984.279	984.624	993.339	988.208	984.648	975.305	917.521	980.455	993.467	992.186	922.497	983.262	982.61	980.596	921.477	984.559	974.681	989.399	927.798	995.655	981.278
LTR29	485.204	425.375	488.383	478.864	486.452	428.942	479.231	473.123	485.84	418.716	473.591	481.108	478.336	415.118	483.458	476.334	484.251	424.445	479.069	475.952	472.836	419.5	476.225	480.047	478.457	431.16	480.23	477.512	492.299	424.839	492.39	477.871	478.919	487.149	482.187	478.091	468.758	415.831	473.965	487.066	485.895	421.555	477.262	476.617	473.9	421.33	478.366	468.557	483.298	425.641	489.174	475.038
LTR2A_OG	501.204	440.632	504.142	494.827	502.452	444.404	495.231	489.123	501.839	434.27	489.591	497.108	494.336	430.681	499.455	492.299	500.251	440.072	495.069	491.933	488.827	435.098	492.225	496.044	494.457	446.834	496.224	493.512	508.299	440.826	508.39	493.871	494.918	503.141	498.186	494.089	484.758	431.516	489.965	503.066	501.889	437.308	493.262	492.588	489.9	436.555	494.366	484.557	499.298	441.612	505.174	491.033
LTR2B	353.614	297.3	356.385	346.918	354.466	302.917	347.367	341.302	353.855	295.328	341.82	349.287	347.155	292.24	351.729	344.372	352.624	297.934	347.109	344.099	341.296	293.951	344.324	348.422	346.657	304.62	348.477	345.765	360.451	298.745	360.467	346.196	346.998	355.291	350.362	346.27	337.086	291.786	342.246	355.663	354.082	296.073	345.664	344.745	342.284	296.856	346.746	336.638	351.886	300.287	357.418	343.052
LTR2B1_Mim	562.203	500.387	565.142	555.802	563.179	503.575	556.23	550.122	562.839	493.949	550.531	558.077	555.183	489.127	560.451	553.294	561.25	500.607	556.061	552.933	549.702	494.786	553.185	556.922	555.221	506.387	557.123	554.51	569.188	500.88	569.387	554.866	555.896	564.134	559.183	555.086	545.758	491.713	550.829	564.061	562.719	497.535	554.172	553.577	550.899	495.451	555.362	545.448	560.298	501.92	566.138	552.033
LTR2B2_OG	247.127	196.76	248.846	239.415	246.572	204.084	240.131	235.123	246.328	198.151	235.072	242.148	240.58	195.22	244.88	237.544	245.225	200.218	239.447	236.922	234.34	197.688	237.607	241.606	239.5	207.07	241.113	238.876	252.751	200.565	252.765	238.528	240.269	247.66	243.568	239.519	229.88	194.571	234.994	249.083	246.495	198.784	238.094	237.933	235.582	200.39	239.499	230.007	244.811	201.796	249.905	235.687
LTR2B_Mim	526.204	465.531	529.142	519.826	527.314	468.719	520.231	514.122	526.839	458.568	514.535	522.108	519.242	454.21	524.454	517.299	525.25	464.959	520.063	516.933	513.702	459.511	517.211	521.038	519.35	470.968	521.21	518.512	533.188	465.361	533.39	518.871	519.918	528.136	523.185	519.089	509.758	456.095	514.829	528.061	526.889	461.924	518.179	517.582	514.9	461.02	519.364	509.557	524.298	466.375	530.138	516.033
LTR2B_OG	404.411	346.777	407.384	397.884	405.458	350.991	398.27	392.143	404.84	341.836	392.721	400.267	397.556	338.846	402.702	395.364	403.264	346.208	398.086	394.975	391.883	341.468	395.257	399.215	397.548	353.056	399.383	396.694	411.451	347.863	411.462	397.071	397.959	406.224	401.187	397.182	387.872	338.574	392.995	406.359	404.895	343.941	396.515	395.726	393.034	344.083	397.427	387.606	402.653	348.024	408.215	394.039
LTR2C	325.702	270.444	328.464	318.959	326.475	276.325	319.405	313.587	325.981	269.2	314.123	321.469	319.443	266.159	323.823	316.493	324.708	271.725	319.117	316.101	313.415	268.907	316.374	320.535	318.804	278.919	320.646	317.946	332.46	272.796	332.467	318.199	319.032	327.293	322.625	318.36	309.31	265.637	314.282	327.86	326.09	269.599	317.691	317.064	314.586	271.141	318.903	308.855	323.919	274.107	329.426	315.128
LTR2C_Mim	525.204	464.598	528.142	518.826	526.314	467.719	519.231	513.122	525.839	457.575	513.535	521.108	518.242	453.229	523.455	516.299	524.25	463.971	519.063	515.933	512.702	458.514	516.211	520.038	518.35	469.969	520.21	517.512	532.188	464.413	532.39	517.871	518.918	527.136	522.185	518.089	508.758	455.095	513.829	527.061	525.889	460.934	517.179	516.582	513.9	460.02	518.364	508.557	523.298	465.375	529.138	515.033
LTR2C_OG	427.407	368.888	430.384	420.881	428.458	372.796	421.24	415.143	427.84	363.049	415.72	423.254	420.555	360.297	425.616	418.362	426.251	368.323	421.078	417.974	414.85	363.547	418.251	422.148	420.457	374.928	422.357	419.691	434.303	369.056	434.462	420.067	420.956	429.152	424.187	420.182	410.839	360.3	415.991	429.124	427.895	365.92	419.423	418.721	416.033	365.766	420.366	410.597	425.653	369.691	431.215	417.038
LTR2_Cja	246.186	195.91	247.852	238.415	245.59	203.231	239.131	234.128	245.328	197.234	234.08	241.152	239.581	194.355	243.892	236.566	244.227	199.292	238.447	235.934	233.389	196.785	236.612	240.629	238.511	206.158	240.121	237.887	251.751	199.704	251.778	237.534	239.285	246.662	242.623	238.531	228.886	193.805	234.047	248.089	245.518	197.962	237.116	236.97	234.589	199.493	238.501	229.024	243.86	200.899	248.909	234.695
LTR2_Mim	543.203	481.631	546.142	536.802	544.18	485.014	537.23	531.122	543.839	475.118	531.535	539.077	536.242	470.834	541.451	534.299	542.25	481.729	537.061	533.933	530.702	476.158	534.203	538.004	536.339	487.566	538.21	535.512	550.188	482.083	550.39	535.866	536.918	545.134	540.185	536.089	526.758	472.965	531.829	545.061	543.888	478.748	535.179	534.577	531.9	477.499	536.364	526.531	541.298	482.994	547.138	533.033
LTR2_TS	368.604	311.662	371.385	361.889	369.466	316.231	362.366	356.265	368.841	309.446	356.8	364.283	361.94	306.07	366.726	359.366	367.453	312.006	362.109	359.014	355.999	307.577	359.259	363.415	361.585	318.709	363.448	360.747	375.451	312.87	375.467	361.195	361.959	370.291	365.354	361.27	351.903	305.595	357.048	370.561	369.082	310.061	360.531	359.728	357.274	310.659	361.661	351.634	366.77	314.108	372.246	358.047
LTR3	296.317	242.619	298.707	289.087	296.483	248.671	289.463	284.122	296.069	242.508	284.481	291.718	289.793	239.948	294.02	286.804	294.717	244.833	289.273	286.227	283.64	241.762	286.683	290.93	289.001	251.839	290.78	288.15	302.46	245.773	302.475	288.214	289.13	297.417	292.775	288.605	279.439	238.977	284.405	298.254	296.226	242.625	287.767	287.242	285.059	244.118	289.018	279.013	294.263	246.769	299.571	285.176
LTR30	585.157	522.586	588.142	578.802	586.176	525.952	579.23	573.12	585.839	516.677	573.528	580.959	578.16	511.639	583.451	576.294	584.25	522.578	579.061	575.925	572.595	517.347	576.164	579.922	578.221	528.984	580.073	577.499	592.188	523.847	592.386	577.866	578.896	587.134	582.181	578.086	568.758	513.956	573.792	587.049	585.719	520.156	577.147	576.564	573.899	518.307	578.349	568.448	583.298	524.804	589.138	575.033
LTR31	482.204	422.519	485.383	475.868	483.452	425.948	476.231	470.123	482.84	415.758	470.591	478.108	475.336	412.131	480.458	473.334	481.251	421.617	476.069	472.953	469.836	416.568	473.225	477.047	475.457	428.164	477.23	474.512	489.299	421.849	489.39	474.871	475.919	484.149	479.187	475.091	465.758	412.877	470.965	484.066	482.895	418.634	474.262	473.617	470.9	418.536	475.366	465.557	480.298	422.714	486.174	472.038
LTR32	334.666	279.038	337.451	327.953	335.467	285.09	328.405	322.582	334.976	277.377	323.003	330.356	328.366	274.262	332.778	325.485	333.67	280.024	328.11	325.099	322.299	276.923	325.36	329.516	327.8	287.111	329.477	326.815	341.46	281.136	341.467	327.199	328.02	336.291	331.558	327.36	318.162	273.772	323.279	336.753	335.09	277.84	326.666	325.906	323.573	279.356	327.764	317.798	332.901	282.537	338.426	324.059
LTR34	562.203	500.387	565.142	555.802	563.179	503.575	556.23	550.122	562.839	493.949	550.531	558.077	555.183	489.127	560.451	553.294	561.25	500.607	556.061	552.933	549.702	494.786	553.185	556.922	555.221	506.387	557.123	554.51	569.188	500.88	569.387	554.866	555.896	564.134	559.183	555.086	545.758	491.713	550.829	564.061	562.719	497.535	554.172	553.577	550.899	495.451	555.362	545.448	560.298	501.92	566.138	552.033
