TE	39673_ACC	39673_DLPFC	39673_HC	39673_V1	39813_ACC	39813_DLPFC	39813_HC	39813_V1	39827_ACC	39827_DLPFC	39827_HC	39827_V1	39988_ACC	39988_DLPFC	39988_HC	39988_V1	40212_ACC	40212_DLPFC	40212_HC	40212_V1	40295_ACC	40295_DLPFC	40295_HC	40295_V1	40302_ACC	40302_DLPFC	40302_HC	40302_V1	40318_ACC	40318_DLPFC	40318_HC	40318_V1	40335_ACC	40335_DLPFC	40335_HC	40335_V1	40360_ACC	40360_DLPFC	40360_HC	40360_V1	40390_ACC	40390_DLPFC	40390_HC	40390_V1	40478_ACC	40478_DLPFC	40478_HC	40478_V1	40482_ACC	40482_DLPFC	40482_HC	40482_V1
LTR2B2_OG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR2B_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR2B_OG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR2C	119	99	157	162	122	115	119	156	166	260	153	159	119	100	123	144	128	107	147	115	112	240	148	137	132	231	137	145	106	97	153	145	147	260	150	195	154	125	211	139	152	173	173	169	145	130	169	104	136	111	129	129
LTR2C_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR2C_OG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR2_Cja	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR2_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR2_TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR3	13.6901	8.13215	15.3754	28.9104	12.7135	1.22886	10.1339	21.0021	13.3372	25.8448	10.2593	16.2169	5.43755	10.4584	12.9261	12.0495	14.3139	7.21537	11.1588	11.8571	12.3547	22.6073	23.7132	22.8036	17.9203	31.8807	20.8519	14.9395	12.6745	10.8897	13.2707	19.5546	8.87149	28.3483	15.6268	18.3418	9.20539	8.28024	18.5584	23.9688	8.73259	8.82181	28.1502	24.1564	11.2432	4.48771	8.0685	33.9454	14.366	4.02545	12.336	27.5821
LTR30	80	121	100	102	134	155	153	137	154	209	147	143	117	98	147	161	90	140	158	121	126	239	164	143	118	266	140	144	110	156	117	132	74	190	95	187	127	193	143	204	106	213	143	166	99	111	186	110	115	208	134	174
LTR31	4	0	4	4	1	0	0	1	5	3	0	6	2	2	1	3	1	0	4	0	2	9	0	8	2	6	3	7	1	1	2	3	1	16	1	11	4	0	1	4	2	0	2	1	3	0	6	8	3	0	0	7
LTR32	84	53	60	132	90	54	79	129	116	166	64	80	100	23	61	122	73	36	63	83	98	126	113	107	85	137	50	116	101	57	100	107	101	229	88	128	103	55	81	80	79	43	90	122	111	76	82	85	130	31	87	111
LTR34	10	2	1	29	3	1	6	18	10	8	5	10	3	1	3	7	10	1	10	9	5	7	8	19	7	15	11	11	4	2	6	6	5	15	7	17	9	1	8	18	6	2	7	10	10	2	8	14	4	1	3.25639	16
LTR34_Mim	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR35	3.36661	0	0	1.41346	0	0	0	1.08908	0	1.05975	0	2.40157	1.20055	0	1	0	0	0	1.44761	0	0	1.08616	0	1.23421	0	1.16982	1.22193	1.20044	0	0	0	1.3324	0	0	0	0	0	0	0	3.71905	1	0	0	1.72908	1.69616	1	0	0	1.11411	0	0	4.15128
LTR35A	4.63339	1	8	20.5865	6	1	9	8.81282	4	12.9403	10	7.59843	3.79945	1	3	8	6	0	6.55239	6	7	8.91384	14	15.7658	3	9.83018	7.77807	3.79956	9	0	6	11.6676	5	19	7	7	12	0	6	5.28095	5	1	3	4.27092	8.30384	1	3	9	6.88589	4	5	13.8487
LTR35B	0	0	0	0	0	0	1	1.09809	2	1	0	3	0	0	2	2	0	0	0	2	0	1	2	0	0	0	0	2	0	0	0	2	0	0	0	6	0	0	2	1	0	0	2	1	0	0	1	0	0	0	0	0
LTR36	6	1	3	24	7	1	8	17	11	16	6	13	9	4	10	18	7	6	6	10	6	24	10	24	5	20	5	20	7	2	3	14	13	23	11	22	14	3	10	12	9	5	8	15	7	5	17	24	3	2	8	23
LTR37A	0	0	2	8	0	0	0	2	1	4	2	1	0	0	0	4	3	0	0	3	1	4	11	1	1	0	2	5	0	0	4	0	3	2	2	3	2	0	2	3	0	0	0	0	0	1	1	2	1	0	1	0
LTR37B	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR38	1	2	0	6	2	0	4	9	0	3	8	6	2	0	1	10	4	1	1	1	4	1	6	5	2	3	1	7	2	0	3	2	3	4	1	0	5	1	1	14	0	0	3	6	4	0	4	5	2	1	2	1
LTR38A1	0	0	2	3	0	0	0	2	0	5	1	3	0	0	1	2	0	0	1	1	3	2	0	4	0	2	1	0	3	0	0	1	1	4	3	3	1	0	0	0	0	0	0	1	3	0	1	2	2	0	3	0
LTR38B	3	4	3	5	6	3	2	4	6	9	10	2	1	2	3	4	6	3	5	5	6	13	5	5	7	8	1	2	3	4	6	4	5	11	2	2	4	4	10	5	2	1	5	5	7	3	3	2	7	1	2	4
LTR38C	2	3	2	10	3	5	3	12	5	5	0	18	0	4	7	10	3	0	2	1	1	8	4	7	5	9	4	6	1	1	3	1	0	22	1	2	3	1	4	6	2	3	4	5	4	2	5	6	4	7	4	4
LTR39	177.977	54	129	141.216	170.971	48	181	199.961	182.956	180.931	151.943	129.9	157	32	165.928	189.535	161.871	49	185	135.964	178.967	160.929	174.966	187.911	190	203.663	137.928	156.911	140.916	59	196	195	176.956	292.926	165	232.745	157	42	194	145.96	181.962	54	203.897	186.948	149	59	162	135.875	171	54.9258	149	147.92
LTR39_Mim	4.0225	1	0	25.7842	5.02909	0	2	8.03935	4.04404	13.0687	9.05726	14.0996	3	3	6.07187	24.4649	7.1288	1	5	5.03637	6.0332	12.0711	6.03394	18.0893	4	18.3365	5.07222	15.0892	6.08424	0	8	6	8.04426	23.0743	9	12.2546	8	0	4	6.04045	7.0379	2	7.10282	10.0519	11	2	8	19.1254	3	2.0742	0	6.0804
LTR3A	109.31	67.8679	105.625	138.09	106.665	62.7711	88.8661	113.998	87.6628	181.155	89.7407	134.783	91.5624	53.5416	111.074	148.951	79.6861	80.7846	114.841	73.1429	115.645	172.393	135.287	135.196	109.08	168.119	97.1481	112.06	107.325	90.1103	107.729	151.445	84.1285	189.929	108.373	157.005	107.795	72.7198	132.442	113.031	102.267	82.1782	128.85	142.844	122.757	71.5123	132.932	98.0546	138.634	102.975	115.664	175.418
LTR3B	31	17	25	70	25.6211	12	17	63	33	50	16	46	23	16	17	52	18	9	34	28	43	55	35	59	19	55	22	54	28	8	23	38	31	90.7227	26	42.6532	27	14	25	53	32	16	51	35	30	13	39	58	30	23	18	55
LTR3D_Cja	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR3_Cja	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR3_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR4	1	3	4	2	1	1	5	3	2	3	2	1	2	2	7	9	1	1	8	1	5	2	10	1	2	5	8	6	2	1	5	1	4	5	3	4	5	0	0	0	2	2	7	6	2	3	4	8	1	4	10	1
LTR40A	7.54108	1	0	15.0612	0	0	0	6.97307	0	6.83554	6.25816	10	0	0	2	14.3572	2.03418	0	3.67639	1.21362	3.31268	1.77008	8.47447	18.2445	0	15.8706	2.62565	1.80006	2	3	8.27267	15.2411	0	8.54597	1.80256	21	3.07314	1.82143	1.14169	3.3977	1.33402	0	2.4488	2.53306	7.84675	1.1686	0	3.20704	4.73337	0	0	16.7475
LTR40B	4.45892	2	9	8.9388	5	3	8	4.02693	5	12.1645	1.74184	0	4	1	0	12.6428	4.96582	3	4.32361	3.78638	5.68732	6.22992	1.52553	3.75549	9	4.12936	7.37435	4.19994	0	0	3.72733	2.75894	8	18.454	4.19744	0	11.9269	2.17857	5.85831	11.6023	5.66598	2	2.5512	10.4669	4.15325	4.8314	14	10.793	5.26663	3	6	8.25247
LTR40C	5	0	3	1	0	0	3	3	1	2	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	1	0	1	1	2	0	0	0	1	2	0	1	0	1	0	4	2	1	0	1	0
LTR41	0	0	0	6	1	0	1	1	2	1	0	1	0	0	0	4	3	0	1	2	0	0	0	2	3	2	0	3	0	0	1	0	3	2	0	0	1	0	2	0	0	0	0	1	1	2	3	0	2	0	0	1
LTR41B	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
LTR41C	2	0	4	4	1	1	3	3	2	0	0	1	0	0	0	0	0	1	0	2	5	1	0	3	2	8	1	1	4	1	0	2	1	8	0	1	0	1	0	2	1	0	0	1	0	0	1	6	1	0	0	0
LTR41_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR42	3	2	1	13	5	3	2	9	0	3	6	10	4	0	1	10	8	7	6	10	6	6	11	14	2	11	10	17	3	3	5	10	4	7	5	11	3	2	6	5	4	0	3	5	10	2	3	6	3	4	7	1
LTR43	15	10	16.0759	58	23	10	19	51.4888	31	34.674	20	35	14	5.398	12.4627	42	30.0016	15.4223	17.4826	26.634	22.9007	45.3605	37	36	20	41.8088	25	34	18.3594	14.5092	21	28	28	71	21.6012	46	20	14	23	35	25.7448	28.6496	27	33.7548	18	11	29	52.7885	24.0877	12.552	19.4153	32
LTR43B	11	14	12.9241	15	10	2	9	16.5112	34	63.326	31	11	5	7.602	13.5373	10	13.9984	19.5777	17.5174	14.366	26.0993	81.6395	42	15	10	9.19123	10	26	30.6406	39.4908	29	20	7	28	13.3988	18	7	6	10	6	8.25525	14.3504	19	10.2452	15	5	10	13.2115	18.9123	9.44805	25.5847	12
LTR43_I	5	1	2	1	2	0	1	2	2	4	1	1	2	2	2	1	2	1	1	2	4	1	2	3	1	1	3	0	1	0	2	1	1	2	0	3	2	0	1	0	0	0	3	1	3	1	3	0	2	0	0	0
LTR44	1	1	1	1	0	2	1	2	0	1	4	1	5	0	2	1	1	0	2	0	1	4	1	2	1	3	2	2	1	2	0	2	0	4	3	0	0	0	0	0	2	0	0	1	2	0	0	4	1	0	2	2
LTR45	1	0	0	3	3	1	1	6	2	4	2	5	4	0	0	2	2	0	3	3	0	4	2	4	1	4	3	3	1	1	1	1	4	9	2	6	3	0	5	1	2	1	1	6	0	0	3	3	3	4	3	2
LTR45B	8	4	12	55	9	4	4	27	18	29	21	12	7	4	10	22	22	3	10	19	12	23	17	25	12	37	13	44	20	3	17	29	10	44	30	21	17	3	15	33	15	2	18	36	20	3	22	54	8	5	9	12
LTR45C	15	15	8	25	27	19	26	21	12	22	7	18	16	5	15	16	13	8	5	19	23	24	19	26	11	21	8	17	15	19	14	24	4	31	13	28	6	8	17	15	18	20	17	22	14	12	5	26	18	17	21	16
LTR46	12	11	6	32	18	4	7	29	20	30	15	19	15	3	8	31	13	2	18	14	18	26	17	42	18	24	14	35	11	5	12	15	11	43	10	33	11	2	14	22	11	9	8	33	18	6	12	31	12	6	15	14
LTR46_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR47A	23.729	9	15	29.4071	18.8486	18	13	16	22	28	20	15	9	3	3.16665	14.723	13	9	14	6	9	18	13	18	18	20.4919	8	21	7	4	12	10	13	26.7299	6	16	16	20	22	20.7882	7	3	16	19	27	11	25	20.8231	28	14	27	18
LTR47A2	8.27101	1	4	11.5929	3.15144	4	5	5	3	4	16	10	1	1	14.8333	5.277	8	1	17	5	8	8	10	16	7	6.5081	4	9	11	5	10	10	3	9.27006	8	15	8	1	7	13.2118	5	4	11	12	2	3	8	4.1769	4	2	8	12
LTR47B	0	0	0	0	2	0	0	1	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0
LTR47B2	8	4	11	25	5	5	7	17	18	25	11	14	5	8	9	18	3	8	5	14	11	21	15	13	13	13	8	11	10	16	14	11	13	26	10	14	12	6	14	16	3	13	5	19	9	13	13	20	9	8	7	24
LTR48	4	5	8	27	6	6	3	22	6	14	11	14	3	4	6	14	11	3	9	12	6	18	8	19	13	15	4	13	5	3	12	12	12	27	7	26	17	2	16	9	5	0	17	14	11	6	4	26	13	2	2	23
LTR48B	102	132	97	101	104	137	90	124	141	268	69	97	118	133	91.731	99.565	101	265	129	98	130	304	157	95	115	341.489	129	92.5568	113	185	100	155	94	187.59	109	132.007	115	213.761	160	70	113	251	102	134	82	137	99	82	113	226	125.614	60
LTR49	44	63.1906	20.38	109.609	27.3465	48.8188	12.2526	84.3821	36.4757	95.8377	19.6758	72.7758	39.5469	28.8332	28.6684	64.9679	31.8043	39.8207	18.5653	51.7102	23.8784	99.3581	50.8283	58.1966	37	98.0819	34.1246	62.4594	26.7538	53.9339	44.4745	73.2834	26.43	110.99	34.2672	89.2482	32.6923	55.945	48.8224	73.7119	31.2612	55.6704	23.2856	50.7152	43.7985	60.5882	28.6381	91.2956	34.9303	61.8152	25.5894	33.9036
LTR4_Cja	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR4_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR4_TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR5	83.923	46.4387	100.671	50.2571	65.3323	24.6955	72.1359	90.7785	86.237	112.554	62.8209	55.2954	76.1912	27.8043	55.7924	76.9557	60.2631	38.7466	56.9303	45.7198	64.8454	108.054	110.484	73.1479	70.5386	82.111	62.6477	59.8519	52.1291	51.19	69.7247	64.7134	63.0409	108.051	75.2041	73.4969	65.7892	37.0809	88.1201	68.7306	62.9692	43.36	82.0649	76.978	47.4139	49.3789	68.0025	66.6618	109.854	59.1056	90.5445	97.8783
LTR50	1	0	1	6	3	0	0	4	0	1	0	1	0	0	0	4	0	0	0	0	0	0	4	0	1	4	0	2	0	0	0	1	0	6	0	4	4	0	1	2	1	0	3	3	0	1	2	5	2	1	0	0
LTR50_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR51	4	5	7	9	7	5	5	9	5	10	2	9	6	1	5	8	11	4	8	5	11	15	4	2	5	3	2	3	2	8	5	6	2	15	4	9	6	5	3	7	1	4	5	12	5	3	7	8	7	7	6	7
LTR52	3	0	0	1	3	0	0	6	1	2	0	1	0	0	0	3	0	1	4	1	0	2	1	3	0	2	1	2	0	0	0	1	0	4	0	2	0	0	3	0	3	0	0	0	0	0	1	3	1	1	2	1
LTR53	6	3	5	6	11	1	5	14	2	13	16	6	10	2	3	12	8	4	1	7	6	7	5	7	4	6	6	9	5	2	4	5	6	8	11	17	6	2	6	7	5	0	13	9	5	1	7	6	4	1	4	9
LTR53B	1	0	0	2	0	1	0	3	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	2	1	1	0	0	0	0	0	3	0	2	0	0	2	0	0	0	1	0	1	0	0	3	1	0	1	1
LTR54_Mim	30.8387	9	26.7571	59.2927	45.8045	7.89292	45.8929	62.2396	55.8983	58.496	51.5461	37.1709	33.938	2	58.84	48.4196	38	7.85865	53.8352	32.7766	44.8454	77.7359	78.6046	53.2111	47.6466	54.6806	55.8028	42.7587	23	4.8196	50.8207	45.4703	46	117.457	44.9201	54.4893	38.9151	7	63.7845	47.3211	44.4824	7	44.8504	37.2384	37.7666	7	69.9587	67.822	52.7203	12.7984	65.9501	55.9327
LTR55	6	5	2	13	1	3	1	7	6	13	0	8	3	1	0	13	2	4	0	5	2	6	6	2	2	4	2	7	0	0	3	8	4	10	6	6	3	4	3	6	5	3	0	5	2	3	3	10	3	5	2	5
LTR56	15	3	22	50.7411	12.6605	8	14	28	17.7027	31	11	23.2812	8.41421	3	14	31	12	1	13	15	18	17	21.4703	34	11	31.6984	27	22	13	5	23	19.6063	17	50	22	33	24.8536	0	34.7504	38.6982	11	6	18.6364	17	16	6.59298	16	50.7085	21	3	24	24.5386
LTR57	5	0	2	15	6	1	3	8	5	4	2	11	6	1	0	11	1	1	4	0	6	3	8	2	2	3	5	3	9	3	5	7	3	11	7	10	4	2	8	4	4	5	5	5	3	3	7	12	2	4	7	11
LTR57_Mim	1	0	1	5	2	2	0	2	0	2	0	9	1	0	0	2	0	0	4	0	2	3	4	1	2	1	3	1	0	0	0	2	2	0	0	3	4	0	0	3	0	0	5	0	0	0	0	6	1	0	0	6
LTR58	2	1	1	6	0	0	0	0	0	0	1	3	1	0	0	5	1	0	3	0	1	2	2	2	1	2	0	2	0	0	1	1	3	3	0	0	0	0	4	2	1	0	4	2	2	0	0	3	0	0	0	1
LTR59	1	0	0	9	3	4	2	4	1	2	2	3	3	1	0	5	0	2	8	1	2	7	3	6	1	5.20303	2	1	3	0	2	5.2204	5	11	5	2	4	0	3	2	2	6	1	1	6	7	1	3	3	1	7.74361	2
LTR5A	37.9615	14.1483	37.8566	69.8406	33.3065	10.2958	28.1931	68.1567	42.9272	38.286	21.9442	45.7112	25.5997	4.00077	23.4285	51.3229	37.8224	8.84909	21.4994	44.5659	20.1772	34.6512	13.752	61.5157	46.707	44.7613	49.4109	60.4405	21.3103	9.78424	47.1394	68.6607	24.2214	71.5224	21.9936	48.7239	33.0587	9.93762	46.1219	36.1237	35.6575	22.329	64.2371	39.9484	29.9436	16.1371	30.2077	56.8361	19.158	15.1542	24.0321	34.036
LTR5B	566.904	389.858	519.864	928.333	578.987	388.471	472.246	846.364	625.671	981.983	542.22	658.835	569.78	288.795	532.132	792.59	546.678	343.811	570.343	524.063	613.576	1124.61	810.202	978.083	618.018	1012.96	602.129	711.03	566.914	401.743	777.61	684.11	606.682	1356.43	564.009	915.279	628.381	364.149	755.641	707.201	514.767	422.125	659.22	727.33	604.27	404.846	613.537	774.688	716.547	409.628	600.635	1034.31
LTR5B1_Cja	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR5B_Cja	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR5B_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR5C_Mim	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	3	0	0	0	0	0	1	1	0	1	0	0
LTR5_Cja	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR5_Hs	158.812	78.5534	123.886	228.761	117.836	59.7519	93.8905	191.614	175.684	262.283	134.325	169.451	125.841	54.6396	101.726	175.313	180.456	40.3182	140.475	137.344	151.596	214.392	151.324	226.252	130.263	156.782	138.064	203.167	138.555	57.1595	181.636	222.261	156.08	315.125	135.792	263.445	129.424	65.897	186.752	180.917	113.34	58.7884	165.347	201.804	169.778	42.1301	203.24	202.669	195.5	47.2286	139.096	215.426
LTR5_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR5_RM	1665.94	1035.56	1445.66	2505.86	1633.58	1067.46	1404.69	2174.19	1773.56	2815.32	1636.76	1616.04	1389.55	637.264	1186.66	1963.32	1436.22	819.983	1371.29	1380.48	1446.58	2401.45	1805.53	2374.5	2187.95	3160.23	1789.76	1980.37	1287.53	882.736	1819.39	1899.15	1591.13	3692.14	1476.01	2250.22	1412.55	901.736	1538.05	1391.52	1370.24	1036.39	1580.96	1880.01	1549.51	994.71	1762.32	1889	1952.93	1220.77	1812.55	2196.14
LTR5_TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR60	0	0	0	3	2	0	0	2	1	1	3	6	0	0	2	5	1	1	0	3	1	5	2	4	0	8	0	6	2	0	3	4	2	8	2	5	2	0	4	6	1	0	0	3	2	0	3	7	3	0	0	2
LTR60B	0	1	1	5	2	1	0	1	3	2	1	2	0	1	2	0	0	0	0	1	2	2	0	3	1	5	0	5	1	1	4	3	4	3	4	3	0	0	0	2	0	2	3	5	1	0	0	12	0	0	1	1
LTR61	37	19	21	66	29	14	29	61	46	42	49	51	45	15	39	59	26	12	45	42	41	45	47	55	19	78	54	52	37	12	48	35	35	85	32	64	36	17	35	46	37	26	63	44	25	10	46	73	45	19	39	58
LTR62	7	2	10	23	5	3	5	18	4	12	7	7	2	5	14	18	8	2	11	10	8	17	6	21	4	28	4	11	3	4	8	16	4	18	6	14	3	6	7	9	10	7	6	14	8	5	11	11	9	6	7	24
LTR64	1	0	2	7	6	2	4	7	1	7	4	4	4	1	7	13	2	1	6	9	12	12	8	7	0	8	4	9	4	2	6	9	8	12	4	4	3	2	3	9	5	0	6	7	2	4	2	10	9	5	5	6
LTR65	1	0	0	0	0	0	1	0	1	4	0	1	0	0	0	2	0	0	1	2	0	0	2	1	2	1	0	2	1	0	0	4	1	2	1	0	3	0	0	1	0	0	2	1	1	0	0	5	3	0	1	7
LTR66	116	78	105	106	152	95	121	120	155	158	125	104	125	72	116	94	115	62	114	91	115	142	100	127	156	185	157	94	104	80	111	111	120	248	108	135	116	56	117	85	116	66	136	102	111	47	108	100	144	67	118	136
LTR69	1	3	0	11	1	1	1	4	0	2	0	6	1	1	3	5	4	0	1	1	3	6	2	4	2	1	3	0	0	0	2	2	7	7	3	3	1	0	0	6	1	1	0	4	1	1	2	10	0	0	0	3
LTR6A	14.7655	15.9365	11.8442	34.5718	15.4676	8	21.2385	18	11.0658	34.4376	10	15.7323	19.6317	10	16	22.8125	9	15	17.7288	23.3239	21.9539	41.9237	19.1888	31.4727	18.8986	30.8097	22.4465	19.3095	23.8065	13	28	25.3759	12.7975	45.5385	16.6194	29.9255	7.57948	15	23.8831	19.4022	18.8207	14.5231	20.7976	21.4201	11.7831	14	15.6424	17.2835	11.8154	17.8804	10.9078	23
LTR6B	1.23451	1.06348	2.15583	6.42824	5.53239	2	3.76152	4	4.93423	2.56239	6	5.26767	4.36833	1	2	5.18746	2	0	1.27123	4.6761	1.04612	1.07628	4.81116	2.52725	2.10136	3.19034	3.55348	5.69048	1.19351	1	0	4.62408	3.20246	14.4615	2.38059	8.07452	5.42052	0	3.11693	2.59775	1.17925	4.47693	5.20237	3.5799	3.21692	1	3.35762	3.71651	1.18461	1.11959	1.09218	7
LTR6B_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR6_Cja	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LTR6_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR6_TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR70	34	17	23	52	51	50	44	60	46	83	47	46	13	13	22	45	43	19	27	44	44	44	48	61	52	69	27	31	46	39	70	55	37	106	47	45	34	16	31	38	40	19	40	40	47	48	46	45	31	16	39	44
LTR71A	18	9	17	55	15	6	7	41	13	18	11	34	11	5	13	34	18	5	10	22	8	27	15	36	17	39	8	28	11	4	18	17	16	45	24	33	28	8	14	18	17	11	19	22	16	9	15	37	16	7	10	21
LTR71B	28	19	20	64	38	42	23	43	37	63	31	31	28	28	33	47	25	17	31	27	40	61	41	38	40	78	31	40	25	27	34	27	37	84	30	60	41	28	51	49	31	32	33	40	22	26	24	45	21	30	20	34
LTR71B_TS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
